t_s,x_gps,y_gps,z_gps,x_gt,y_gt,z_gt,ex,ey,ez_signed,e_h
1612483741.0676434,54.14669154771735,-52.20612706034542,35.54635232256381,54.505333336974346,-53.36410125781209,21.772007137575752,-0.35864178925699264,1.1579741974666646,13.77434518498806,1.212240972331831
1612483741.2700796,54.522125176290594,-52.19500728045868,35.64634700472605,54.88002856313893,-53.313463473494906,21.848185259784607,-0.357903386848335,1.1184561930362236,13.798161744941446,1.1743249507945368
1612483741.4738476,54.905220546906165,-52.13941874254574,35.77434240184486,55.24962488647022,-53.22072464666908,21.92630743679379,-0.3444043395640577,1.0813059041233402,13.848034965051074,1.1348289771602367
1612483741.6740792,55.25766780877974,-51.98377580722441,35.94634014481215,55.59278071705939,-53.100195743533895,21.995162245949025,-0.33511290827964757,1.1164199363094838,13.951177898863122,1.1656303597131104
1612483741.8716486,55.617776254947245,-51.77254646581852,36.09533881085044,55.91178532977531,-52.93928545124562,22.063371192172763,-0.29400907482806815,1.166738985427095,14.03196761867768,1.203212864042229
1612483742.0676668,55.95489877882028,-51.56131709443876,36.218337794421785,56.20795602426694,-52.74015184033541,22.14559160116469,-0.2530572454466622,1.1788347458966442,14.072746193257096,1.2056903945898623
1612483742.269693,56.269035286873326,-51.31673623075768,36.34033773164992,56.47913556874119,-52.49830839731211,22.25176492814847,-0.21010028186786656,1.1815721665544316,14.088572803501446,1.2001062091402954
1612483742.4701734,56.498890206413336,-51.09438972681844,36.35633849351861,56.7156230216906,-52.24078871990361,22.369301723388446,-0.21673281527726118,1.146398993085171,13.98703677013016,1.1667063746138964
1612483742.664785,56.72108288232385,-50.84980872521584,36.35833977423338,56.92080691751941,-51.944890089741904,22.50444015514783,-0.19972403519555826,1.0950813645260666,13.85389961908555,1.113145491464197
1612483742.8666546,56.87431822578985,-50.54964247351446,36.38934313406974,57.10251860768765,-51.624726265384986,22.639281309102216,-0.2282003818977998,1.0750837918705258,13.750061824967524,1.0990362022431335
1612483743.070656,56.96625726468712,-50.2383586532044,36.30434761169335,57.265299181925826,-51.25174909279961,22.760881723340066,-0.29904191723870355,1.013390439595213,13.543465888353285,1.0565918092285111
1612483743.2656567,57.05053291612701,-49.8826050840519,36.10035302599184,57.425236394531495,-50.87371315613443,22.85483977889038,-0.37470347840448426,0.9911080720825254,13.245513247101464,1.0595743991223836
1612483743.4656973,57.17311983496659,-49.50461849065364,36.12335825151165,57.5615686318781,-50.43852230607922,22.9428933354259,-0.38844879691151135,0.9339038154255803,13.180464916085747,1.011468637323203
1612483743.6666558,57.30336892309983,-49.14886633774506,36.15536292356947,57.69314388658591,-49.97881049590939,23.03813255820577,-0.3897749634860759,0.8299441581643308,13.1172303653637,0.9169142968847588
1612483743.865656,57.48725015106172,-48.659707131771526,36.207369236162336,57.825260441370666,-49.45198930995137,23.122577240677202,-0.3380102903089437,0.7922821781798461,13.084791995485133,0.861372164755826
1612483744.0656586,57.69411708179118,-48.159430602607294,36.27737536000736,57.95706743810371,-48.89675413231582,23.21287664933562,-0.2629503563125297,0.7373235297085259,13.064498710671742,0.7828083273360892
1612483744.2647974,57.893322422999546,-47.681388675159255,36.36038114801223,58.10484000198233,-48.292647567961126,23.288263749374373,-0.2115175789827859,0.611258892801871,13.072117398637857,0.6468207790788019
1612483744.4636655,58.03889235335253,-47.114408391025,36.30038934575966,58.254301693359196,-47.66049127065721,23.354337840685833,-0.21540934000666567,0.546082879632209,12.946051505073829,0.5870329592020477
1612483744.668661,58.184462481514416,-46.54742829510237,36.2653974896858,58.40564166924177,-47.00197783618104,23.406920927975264,-0.22117918772735123,0.45454954107866996,12.858476561710539,0.5055052110300747
1612483744.8716562,58.322370879216926,-45.9137455865498,36.321406908175774,58.52654871505022,-46.36232080682134,23.440023902340258,-0.20417783583329197,0.44857522027153607,12.881383005835517,0.4928572987054405
1612483745.2586524,58.56754138053183,-44.579678585289074,36.64942721647315,58.697693251953744,-45.16987961844208,23.527626537568498,-0.13015187142191564,0.5902010331530079,13.121800678904652,0.6043813110690177
1612483745.4679458,58.6364926238422,-43.86817639365256,36.77643888224929,58.73974717473672,-44.5294179385867,23.54549408075921,-0.10325455089451907,0.6612415449341356,13.230944801490079,0.6692547220806973
1612483745.6716814,58.62882386067662,-43.24561123845023,36.68545007240961,58.75152935901073,-43.89915134891032,23.572074849020883,-0.12270549833411337,0.6535401104600922,13.113375223388726,0.6649596343400196
1612483745.8717124,58.621155241204455,-42.55634332658795,36.68046237682537,58.75255517857354,-43.27867520729493,23.5833745067094,-0.13139993736908195,0.7223318807069816,13.097087870115967,0.7341861408568564
1612483746.0717587,58.60582499312708,-41.978247146281454,36.585472776641566,58.7318329826733,-42.657607190305725,23.592630084712464,-0.12600798954622405,0.6793600440242713,12.992842691929102,0.6909472359349454
1612483746.2717383,58.60581919026404,-41.41126846331104,36.5524826933682,58.70660354356282,-42.02150601369028,23.579525614248467,-0.10078435329877777,0.6102375503792388,12.97295707911973,0.6185041259059691
1612483746.4706554,58.62113743606172,-40.84428983368477,36.55049232469708,58.68232266287449,-41.37729800487123,23.557069689638535,-0.06118522681276772,0.5330081711864594,12.993422635058547,0.5365084738675279
1612483746.6736505,58.58282241647237,-40.18837445551406,36.63250426673133,58.65372449291956,-40.69688853551005,23.527368677483647,-0.07090207644719015,0.5085140799959902,13.105135589247684,0.5134332225311209
1612483746.8698373,58.56749198095208,-39.54357526889381,36.58651559633271,58.613911932204246,-40.03159245255738,23.49551940544171,-0.0464199512521688,0.4880171836635725,13.090996190891001,0.4902199337289119
1612483747.0707574,58.52917497744528,-38.84318992641826,36.49752816204691,58.564713218255235,-39.328725748754316,23.455585750334013,-0.03553824080995582,0.48553582233605397,13.041942411712899,0.48683467556390697
1612483747.4706752,58.44487920097412,-37.2756620859342,36.50455598342537,58.43632098045934,-37.901146728772794,23.371677556379087,0.008558220514778725,0.6254846428385932,13.132878427046283,0.6255431892086285
1612483747.6716545,58.40656242483688,-36.55304258908202,36.46056866973795,58.343234243492816,-37.17024418107335,23.306400176018244,0.06332818134406182,0.6172015919913321,13.154168493719709,0.6204419906074871
1612483747.861928,58.375907108817785,-35.80818844754317,36.39358152352545,58.248349630019234,-36.46521824351761,23.23085528704676,0.1275574787985505,0.657029795974438,13.162726236478687,0.6692974400038105
1612483748.0686548,58.31460436869451,-35.05221749854726,36.34559494525776,58.13533263369355,-35.68432514280213,23.150202755636013,0.1792717350009596,0.632107644254873,13.195392189621746,0.6570376160431756
1612483748.2707708,58.19966804445102,-34.30736395016044,36.23260891930328,58.00697489994238,-34.91904348044169,23.078178671296786,0.19269314450864528,0.6116795302812434,13.154430248006495,0.6413131027085851
1612483748.4666908,58.069408832261054,-33.52915956319312,36.2456235765868,57.88561649543154,-34.15336058570096,22.99719958970969,0.18379233682951224,0.6242010225078403,13.24842398687711,0.6506969644750821
1612483748.6766963,57.916162304683134,-32.71760291487587,36.102639027126685,57.75586433416602,-33.31246431044642,22.909973475442165,0.1602979705171137,0.594861395570554,13.19266555168452,0.6160807733504208
1612483748.870194,57.78590132412924,-31.82822585970293,36.02965525823189,57.62394385710524,-32.54846040313048,22.8257102154544,0.1619574670240027,0.7202345434275479,13.203945042777491,0.7382194922048044
1612483749.070081,57.63265437548458,-31.016668989646057,35.8296704836157,57.497669012714965,-31.75196745594604,22.75274118642507,0.13498536276961204,0.7352984662999837,13.076929297190631,0.7475860369918315
1612483749.2717078,57.525379511581725,-30.294049506298123,35.62768350726885,57.40035436995017,-31.001097157214183,22.678818814705693,0.12502514163155354,0.7070476509160599,12.948864692563156,0.7180164808038243
1612483749.4702413,57.494724576556415,-29.58254714044112,35.55069510672878,57.342197432581806,-30.323760356425908,22.607698035774593,0.1525271439746092,0.7412132159847857,12.942997070954188,0.7567440526357375
1612483749.6686928,57.502378817099405,-28.95998170382815,35.36170466620022,57.33433837097228,-29.705805835157616,22.512912440945467,0.16804044612712232,0.7458241313294671,12.848792225254751,0.7645202589911901
1612483749.866666,57.50237180247839,-28.337416678352863,35.24071428081173,57.3689519444929,-29.158307796728938,22.40255142530564,0.13341985798549416,0.8208911183760748,12.838162855506091,0.8316628443868298
1612483750.2666645,57.647933671668085,-27.381332015343787,34.748726711341746,57.58505573955262,-28.267392233458335,22.19536038273192,0.06287793211546244,0.8860602181145474,12.553366328609826,0.8882884354039041
1612483750.4627953,57.816489508655714,-27.058929999332115,34.52072904534715,57.77672107174275,-27.91366455981766,22.094052327025427,0.039768436912964944,0.8547345604855465,12.426676718321726,0.8556592180669363
1612483750.670689,58.07698963905832,-26.769879551207456,34.47572944614602,58.0348341803593,-27.59560928143965,22.02208450964188,0.04215545869902115,0.8257297302321938,12.45364493650414,0.8268050980052412
1612483750.8717074,58.37579992593288,-26.569766505679468,34.432727888199025,58.33959614919635,-27.345069689456192,21.977306027966748,0.03620377673652797,0.7753031837767246,12.455421860232278,0.776148014378903
1612483751.0686808,58.69759613519793,-26.347419042082944,34.452726293062376,58.68075956085591,-27.162747678199384,21.963802019037907,0.016836574342015354,0.8153286361164405,12.48892427402447,0.8155024556106923
1612483751.2686932,59.08834881421045,-26.258476847056343,34.30372159834903,59.09180063706457,-27.02069183366794,21.964682958092663,-0.0034518228541244866,0.7622149866115961,12.339038640256366,0.7622228026609621
1612483751.471673,59.55572084954381,-26.191768563968143,34.214715351015826,59.560294912813724,-26.924074008864885,21.979309067851688,-0.0045740632699136086,0.7323054448967419,12.235406283164139,0.7323197298176611
1612483751.677683,60.099713379294656,-26.1139431451757,34.34070804054058,60.118584059887965,-26.87532695424301,22.02894196380023,-0.01887068059330943,0.7613838090673113,12.311766076740348,0.761617625384223
1612483751.8727124,60.720324134133065,-26.091702604529623,34.36669864194966,60.71736737398553,-26.870269329097265,22.110378240361154,0.0029567601475335437,0.7785667245676429,12.256320401588507,0.7785723389862742
1612483752.0705657,61.39456847820457,-26.09169604016227,34.42768799742753,61.38127190464037,-26.896950536554286,22.212176533519315,0.013296573564197445,0.805254496392017,12.215511463908218,0.8053642671661744
1612483752.2696755,62.11478430288911,-26.136157747329207,34.472675880152515,62.095564755918794,-26.96366512365439,22.350987636071814,0.019219546970319357,0.8275073763251832,12.121688244080701,0.8277305412139465
1612483752.4677176,62.88097278891595,-26.19173668208849,34.65566277545375,62.82911370317924,-27.052948294808747,22.497100613230234,0.05185908573670872,0.8612116127202576,12.158562162223514,0.862771584289651
1612483752.6688297,63.66248468337062,-26.31401824745428,34.73064832547596,63.58960951646703,-27.18142976823198,22.63810958195965,0.07287516690359297,0.8674115207777007,12.092538743516311,0.8704674240482007
1612483752.8706791,64.44399703114696,-26.436299878665015,34.84563377840423,64.3712586343613,-27.344569861855213,22.780923851847177,0.07273839678566674,0.9082699831901984,12.06470992655705,0.9111779391157757
1612483753.06382,65.23317104559713,-26.558581227847995,34.93561900420953,65.13616551767565,-27.51719174768855,22.90533056936568,0.09700552792148187,0.9586105198405548,12.030288434843847,0.9635062019500986
1612483753.2697058,66.03000696380025,-26.691979561308973,35.01260383795737,65.9549521602579,-27.74009216556193,23.011690504256553,0.0750548035423435,1.0481126042529567,12.000913333700819,1.050796485875688
1612483753.4706955,66.8191805754615,-26.947666575765023,34.912586841259575,66.76172220802063,-27.987814031050007,23.125900585502126,0.05745836744087285,1.040147455284984,11.786686255757449,1.0417332637123566
1612483753.6726832,67.6006949527755,-27.18112026617182,35.08057020495296,67.57534971463882,-28.277500560606697,23.232850192510078,0.025345238136679882,1.0963802944348764,11.847720012442885,1.0966732107247406
1612483753.8689115,68.39753300927403,-27.41457363167329,35.23455320567536,68.35508730794592,-28.586094773405247,23.327225506763707,0.042445701328105656,1.171521141731958,11.907327698911654,1.1722898204310166
1612483754.0689003,69.19437280338092,-27.681379078573155,35.50453558691412,69.13972652576363,-28.91290589999008,23.42218678501458,0.05464627761728025,1.2315268214169244,12.082348801899542,1.2327386290397078
1612483754.2696836,70.00653470420195,-27.937066387718115,35.62551776488672,69.92786542057233,-29.24700778805396,23.50538939752926,0.07866928362962256,1.3099414003358447,12.120128367357463,1.3123015387099992
1612483754.4697042,70.79571020876143,-28.2038706777844,35.65350005856736,70.70737293402935,-29.548987381466166,23.581315032888934,0.08833727473208342,1.3451167036817644,12.072185025678426,1.3480142509004818
1612483754.6696844,71.56956247878709,-28.448440874316585,35.742482851382725,71.4901494655793,-29.835653457080586,23.647418241540223,0.07941301320779814,1.3872125827640005,12.095064609842503,1.3894837805622313
1612483754.8676865,72.32809077263637,-28.69301103045417,35.80246580974327,72.26186830883542,-30.09152588099553,23.67845274273115,0.06622246380095476,1.3985148505413605,12.124013067012118,1.4000818554272434
1612483755.0676925,73.10960534442857,-28.90422954613222,35.95044878071228,73.05327092059122,-30.345337542891276,23.723909890734102,0.056334423837355985,1.4411079967590545,12.226538889978176,1.442208662306527
1612483755.2678783,73.89877842421711,-29.08209500366162,35.835432029437484,73.8470809989119,-30.58329586223368,23.764683808969824,0.051697425305206934,1.5012008585720586,12.07074822046766,1.5020907567656068
1612483755.4686942,74.68795302721958,-29.27107811308207,35.83741500293574,74.64182685151447,-30.804629646113135,23.800171582691764,0.046126175705111905,1.5335515330310656,12.037243420243978,1.5342450679559345
1612483755.6636877,75.43115669995937,-29.471178948886447,35.8463985286459,75.4197764036464,-31.01061587600615,23.841982491914376,0.011380296312978544,1.5394369271197021,12.004416036731524,1.5394789909979034
1612483755.8666832,76.16669744527782,-29.682396525927423,35.750381929872376,76.21355591829587,-31.212860564097024,23.887802793892714,-0.04685847301804813,1.530464038169601,11.862579135979662,1.5311812069849817
1612483756.0708034,76.93288534868212,-29.860261978621725,35.66136519727142,77.01481518878204,-31.41256291040782,23.904055509502996,-0.08192984009991733,1.552300931786096,11.757309687768426,1.554461540702368
1612483756.2687414,77.699072661404,-30.015892755277164,35.54534871930488,77.77444867899248,-31.59681115276148,23.93298429454018,-0.07537601758848211,1.5809183974843144,11.612364424764703,1.5827142899247078
1612483756.4687302,78.48058509921985,-30.160406593321696,35.553332034865534,78.51889163259885,-31.75610681681352,23.941154924054633,-0.03830653337900003,1.595700223491825,11.6121771108109,1.596159952433144
1612483756.868693,79.89037186013003,-30.449435663231142,35.49930124274,79.83744613236776,-32.018743305198484,23.998115089294714,0.05292572776227189,1.5693076419673417,11.501186153445289,1.5701998623730244
1612483757.0688057,80.54163011718991,-30.53836415814089,35.365287610259216,80.38113653098486,-32.13051908519443,24.03834812678925,0.1604935862050496,1.5921549270535387,11.326939483469967,1.6002235790519452
1612483757.2710626,81.13925608563585,-30.56059060147384,35.364275975800645,80.85632974768372,-32.20807180592823,24.064619810798064,0.2829263379521336,1.6474812044543867,11.299656165002581,1.6715985258839758
1612483757.4657245,81.59130641370672,-30.549467396408016,35.38626757939041,81.25160106770775,-32.25232492562517,24.048295807483935,0.33970534599896496,1.7028575292171517,11.337971771906478,1.7364110938691388
1612483757.6726787,81.92842813039374,-30.56057982646131,35.33826098885596,81.6391792980102,-32.2600643852828,24.01485059889648,0.28924883238353516,1.6994845588214922,11.323410389959477,1.723923621483249
1612483757.866732,82.28087541634112,-30.538341213504943,35.46825461564524,81.97455997546618,-32.21107353814007,23.986465792844076,0.3063154408749398,1.6727323246351276,11.481788822801168,1.7005477291736466
1612483758.072686,82.61033454005593,-30.41604743991473,35.50525023524742,82.29801752042773,-32.098699222046356,23.923825488566067,0.31231701962819614,1.6826517821316251,11.581424746681357,1.7113909374132414
1612483758.2637296,82.94745272608954,-30.17146367823432,35.45624760652305,82.57078827325145,-31.934185724232453,23.84711306255734,0.37666445283808514,1.7627220459981316,11.609134543965709,1.8025163304335563
1612483758.4711063,83.20795071009914,-30.026934921727907,35.18624486100413,82.82915951966574,-31.68680309210199,23.769159274035783,0.3787911904334038,1.6598681703740823,11.417085586968344,1.702540780413485
1612483758.6686945,83.38416840881227,-29.726767088635484,35.102246157746634,83.04623254706647,-31.382539592233353,23.683544121887575,0.33793586174580525,1.6557725035978699,11.41870203585906,1.6899062785624055
1612483758.8776972,83.56038669189054,-29.31542778824547,35.18224916616926,83.25895426543201,-30.974960463142693,23.614723643618312,0.30143242645853263,1.6595326748972248,11.567525522550945,1.6866861613152035
1612483759.076753,83.67530651555053,-28.881853766529154,35.01725367221365,83.43332016231841,-30.526054761944543,23.547583681626232,0.2419863532321216,1.6442009954153889,11.469669990587416,1.6619128462333808
1612483759.270987,83.7825655724737,-28.38157723092671,35.00825932040325,83.58123664116067,-30.03563748446609,23.48848547367568,0.20132893131302865,1.654060253539381,11.519773846727567,1.6662678839017475
1612483759.4710114,83.85917466458835,-27.781245754741285,34.91526705499742,83.71708106750519,-29.472330937494,23.422125632761976,0.14209359708316072,1.6910851827527154,11.493141422235446,1.6970443970791738
1612483759.6726756,83.92812135017154,-27.13644554084803,34.82927555412929,83.839358643676,-28.86262019295759,23.368133895712745,0.08876270649554385,1.7261746521095596,11.461141658416544,1.728455306812986
1612483759.8696945,84.05070069125334,-26.513878829856168,34.6922826146503,83.9428196618943,-28.236998937343582,23.321901536152364,0.1078810293590351,1.7231201074874143,11.370381078497939,1.7264939100161931
1612483760.0718973,84.19626566886835,-25.824608803085574,34.63229016508031,84.03261629713629,-27.57705762067829,23.284464939044785,0.1636493717320633,1.7524488175927146,11.347825226035528,1.7600732868691584
1612483760.2719114,84.33417000026883,-25.05751903816321,34.74929894430113,84.11703712705057,-26.916129757966548,23.248034371593906,0.21713287321826158,1.8586107198033375,11.501264572707225,1.8712510500731585
1612483760.4718935,84.44142595682794,-24.323780937670826,34.762307732974925,84.17369554835479,-26.253902495116108,23.219116092582954,0.267730408473156,1.9301215574452826,11.54319164039197,1.948601754627201
1612483760.6726816,84.48738555188893,-23.64562916839008,34.60531681509376,84.21464771724915,-25.594459127783267,23.197483410667218,0.2727378346397842,1.948829959393187,11.40783340442654,1.9678221812634518
1612483760.8658574,84.47971201652588,-23.011946865588527,34.392326218508614,84.23378521438053,-24.95943593187623,23.180296158213665,0.24592680214534823,1.9474890662877016,11.21203006029495,1.962955337067958
1612483761.0719671,84.48736209559662,-22.31156128493184,34.24233622646301,84.24348188805769,-24.28078006731246,23.161476855963546,0.24388020753893613,1.9692187823806186,11.080859370499464,1.9842631298569857
1612483761.2711494,84.47202818091004,-21.611176461141028,34.21134660399452,84.23877314816247,-23.629808444917554,23.142356980656903,0.23325503274757864,2.018631983776526,11.068989623337618,2.032063728387382
1612483761.4726813,84.48734142181053,-20.91079114856356,34.160356306229325,84.22207043343745,-22.97050070619298,23.121974168934045,0.26527098837307506,2.059709557629418,11.03838213729528,2.0767214928974953
1612483761.6712608,84.51797890421632,-20.221522946944116,34.13836547933703,84.18259004311085,-22.339153055848037,23.09992302344964,0.3353888611054714,2.1176301089039207,11.038442455887392,2.144024945351629
1612483761.8666828,84.54861771938958,-19.5656066139938,34.18237410952442,84.12050726391993,-21.780077009222612,23.080057914181744,0.42811045546964976,2.214470395228812,11.102316195342674,2.255472831454035
1612483762.0676832,84.4643297338998,-19.04309833241135,34.15938305109625,84.01362671006756,-21.29455212929639,23.07179374246827,0.45070302383224714,2.251453796885041,11.08758930862798,2.296122256152664
1612483762.2667546,84.28043652500813,-18.66511460799547,33.89439187921419,83.83895026092482,-20.90387180871913,23.043721425274814,0.44148626408330927,2.2387572007236614,10.850670453939376,2.2818728985564207
1612483762.4676907,84.04291221899085,-18.3316007991478,33.72040110731523,83.62579565149316,-20.578077257966488,22.9941512600896,0.4171165674976862,2.2464764588186874,10.726249847225635,2.2848725808910224
1612483762.6717725,83.78240230187576,-18.031438853585744,33.50341029445263,83.367385977208,-20.28699743279885,22.916455619765753,0.4150163246677607,2.2555585792131048,10.586954674686876,2.293421691273233
1612483762.8667305,83.4989068490807,-17.753511603565258,33.26041959369569,83.09882075325545,-20.041395852472736,22.828574196143897,0.40008609582524457,2.2878842489074778,10.43184539755179,2.322602682438738
1612483763.0667574,83.1924266243273,-17.44223326926212,33.10842976831854,82.8099015284836,-19.810119172694463,22.73663871612795,0.38252509584368966,2.367885903432345,10.371791052190588,2.398584812055608
1612483763.266022,82.84764037039677,-17.175424866222755,33.153440041811166,82.50656431450274,-19.605957110294565,22.656312408923597,0.34107605589403533,2.4305322440718093,10.497127632887569,2.4543471362822693
1612483763.4618626,82.49518961624585,-16.97531911985546,32.92044952481632,82.18065438136908,-19.426080446458222,22.591568138424815,0.3145352348767716,2.4507613266027626,10.328881386391505,2.4708629047259416
1612483763.6697068,82.10443056812697,-16.70851094362789,32.82746061842875,81.8024990988293,-19.25470004736108,22.54230498119942,0.3019314692976707,2.546189103733191,10.285155637229334,2.564028385982082
1612483763.8666992,81.70601123835085,-16.49728910428912,32.7944710705861,81.43725256382515,-19.11404327641165,22.49980330670608,0.26875867452569935,2.61675417212253,10.294667763880017,2.630519648748794
1612483764.067703,81.2846064358478,-16.297184743837793,32.752481776282245,81.0153613653553,-18.97534133552468,22.470955779732574,0.26924507049250224,2.6781565916868857,10.281525996549671,2.6916566715650103
1612483764.2667117,80.840215094466,-16.130432024054947,32.59349243363353,80.5484134174487,-18.843445238621243,22.462781869308408,0.291801677017304,2.7130132145662955,10.13071056432512,2.728660646016916
1612483764.4677076,80.35751615803309,-15.908094161843623,32.61950452190351,80.02602196241567,-18.713801347926257,22.465657839003775,0.33149419561742377,2.8057071860826337,10.153846682899733,2.825222330324425
1612483764.6677155,79.82884653534445,-15.663522556685228,32.69751772695401,79.46219960565645,-18.590481138850855,22.467479289821274,0.3666469296880024,2.9269585821656268,10.230038437132738,2.9498333025380696
1612483764.8668938,79.26952952372082,-15.418951294800127,32.77253145020134,78.87322994820293,-18.46124959844583,22.478773242301713,0.39629957551788664,3.042298303645701,10.293758207899629,3.0680013562450013
1612483765.0737035,78.71787629908766,-15.21884900911237,32.955544380850895,78.22752422164287,-18.336356704263572,22.492057632897886,0.4903520774447969,3.117507695151202,10.46348674795301,3.155835767143371
1612483765.2657115,78.15089797079587,-15.107684115855212,32.928556354417445,77.59775968139674,-18.22251253566188,22.514150614579215,0.5531382893991292,3.1148284198066687,10.41440573983823,3.163560976500169
1612483765.4717116,77.52262212390816,-15.01875379791658,32.64856910764243,76.89432056882762,-18.09845357685931,22.540401794555454,0.6283015550805402,3.0796997789427305,10.108167313086977,3.1431375363697542
1612483765.669936,76.92499439827802,-14.852002829016891,32.50658227061872,76.20788117391562,-17.98063414674153,22.4812725561925,0.717113224362393,3.128631317724638,10.025309714426221,3.2097640565628547
1612483765.8649318,76.28905807020942,-14.696369589529574,32.39959592211431,75.49951418720903,-17.86505972181523,22.404458020905846,0.7895438830003911,3.168690132285654,9.995137901208462,3.2655744820211665
1612483766.0607283,75.5765054140088,-14.551854837159627,32.45461074616435,74.7582179851596,-17.75102215547688,22.391397334029804,0.818287428849203,3.199167318317251,10.063213412134544,3.3021607845169854
1612483766.2687254,74.81798296376269,-14.429575190866585,32.59262601582819,73.95570711544106,-17.64169421270934,22.40673830857265,0.8622758483216302,3.2121190218427547,10.185887707255539,3.3258424871125274
1612483766.4687235,73.97517974456062,-14.340647960541556,32.65364225680544,73.13911392695888,-17.54605683378624,22.431285560233896,0.8360658176017353,3.205408873244682,10.222356696571545,3.312650312972651
1612483766.6687293,73.07874251212915,-14.273955425340963,32.593659037763786,72.2921029087152,-17.44593381447519,22.463880936941177,0.7866396034139598,3.1719783891342264,10.129778100822609,3.2680649881533617
1612483766.8650043,72.159320037259,-14.285083426723142,32.47367507194454,71.43781620882777,-17.367025198416517,22.485040662668887,0.7215038284312243,3.0819417716933746,9.988634409275654,3.1652697923793807
1612483767.0667236,71.24755970964371,-14.229508101528644,32.44869171835166,70.53574409095837,-17.282133313393288,22.506668544329052,0.7118156186853355,3.052625211864644,9.942023174022609,3.134517851140116
1612483767.266724,70.27450607697014,-14.129464871006492,32.59970987573605,69.62505714985082,-17.206626343417096,22.5271042130659,0.6494489271193231,3.0771614724106033,10.072605662670153,3.1449493853199977
1612483767.4687746,69.29378953558631,-14.118358891671008,32.559726845569266,68.68069129274315,-17.12390393783726,22.538514134998422,0.613098242843165,3.005545046166251,10.021212710570843,3.067440379194332
1612483767.6707232,68.32073442335394,-14.118369770009648,32.46774338861744,67.71616164229059,-17.042252865890966,22.53823414204071,0.6045727810633537,2.923883095881317,9.929509246576732,2.9857328423660405
1612483767.8687372,67.31703067264402,-14.107263370874934,32.264760443991,66.74786759981968,-16.964084579790363,22.536976570490097,0.5691630728243382,2.856821208915429,9.727783873500904,2.912966533136942
1612483768.0707705,66.32098904756836,-14.107273957992804,32.070777067224874,65.74080804520217,-16.89330040622311,22.537160516564185,0.5801810023661886,2.786026448230304,9.533616550660689,2.8457957350704914
1612483768.2717342,65.30196333976896,-14.08505054610064,32.03579420686125,64.71447984966376,-16.810735925588133,22.528445184431394,0.5874834901051997,2.7256853794874942,9.507349022429853,2.788278615758847
1612483768.4717317,64.25229124161675,-14.029475925387857,32.13181212037705,63.67599274558383,-16.7461273762081,22.520134290415623,0.5762984960329192,2.716651450820244,9.611677829961426,2.777105518660308
1612483768.6657512,63.2026161247859,-14.0183692192328,31.87682927860265,62.6438298237863,-16.690783175290772,22.513073188766853,0.5587863009995999,2.672413956057971,9.363756089835796,2.7302085053559977
1612483768.8737388,62.06099964415328,-13.985029042778326,31.71284802119025,61.52820453868911,-16.626138689562154,22.491670511852348,0.5327951054641673,2.6411096467838284,9.221177509337902,2.6943145307742324
1612483769.0737505,60.919383644326444,-13.951688747299768,31.591866560985576,60.429176479212416,-16.57521310631139,22.47099518498054,0.49020716511402895,2.6235243590116237,9.120871376005034,2.668929209824885
1612483769.270742,59.80841508475582,-13.929465129186616,31.46088427232414,59.33200579072545,-16.51570646919282,22.436183202980995,0.47640929403037546,2.5862413400062056,9.024701069343145,2.6297547574242763
1612483769.4737313,58.682123925805165,-13.851655745733929,31.500902757051552,58.17703770766912,-16.457178838819846,22.40311661421125,0.5050862181360429,2.6055230930859175,9.097786142840302,2.654027632929804
1612483769.6687484,57.50220003261256,-13.773846698070072,31.55692185846855,57.05623435709752,-16.39504454515541,22.37042804010066,0.4459656755150405,2.621197847085339,9.18649381836789,2.6588650844490784
1612483769.866739,56.33759840267804,-13.707154117413197,31.438940365037983,55.897779981158045,-16.339142829367795,22.331255510041476,0.43981842151999473,2.631988711954598,9.107684854996506,2.668483618792659
1612483770.0667384,55.11170216573064,-13.662696269856298,31.30395927901452,54.71038396669919,-16.279382966303974,22.28401485415987,0.4013181990314507,2.616686696447676,9.01994442485465,2.6472826755448877
1612483770.2697408,53.87814338635196,-13.64047242865322,31.053977779064937,53.482917076933845,-16.219165668235608,22.225204099393206,0.39522630941811343,2.578693239582387,8.82877367967173,2.608804833544313
1612483770.4667444,52.62926230558124,-13.629365992515671,30.946996115473265,52.28368543647354,-16.164323620800584,22.165482685877848,0.3455768691077026,2.5349576282849124,8.781513429595417,2.5584044929725542
1612483770.6688373,51.349733921648266,-13.584907992566311,30.87701508254608,51.024958610996755,-16.107928540547107,22.091169738984533,0.32477531065151055,2.5230205479807957,8.785845343561547,2.543837983823282
1612483770.8657453,50.08552873254951,-13.495980690053084,30.78603415956139,49.789882809240254,-16.0573564455393,22.023854623308353,0.29564592330925876,2.561375755486214,8.762179536253036,2.578381715875669
1612483771.0668142,48.821323355486875,-13.418170243977896,30.649052839127418,48.507461323697754,-15.98897085889609,21.957212806447835,0.313862031789121,2.570800614918195,8.691840032679583,2.589889027866361
1612483771.260766,47.51880990027292,-13.373711699368409,30.61607135633597,47.261218674716865,-15.928201468430464,21.898604912742936,0.2575912255560553,2.554489769062055,8.717466443593032,2.5674444920438266
1612483771.4720662,46.2086351600238,-13.3626046561952,30.620089275602098,45.902242131041646,-15.858451334305736,21.844942496171605,0.30639302898215703,2.495846678110535,8.775146779430493,2.5145829333796597
